Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	DESCUENTO 14% SCJ	OFERTAS SCJ 27-2	DESCUENTO ACUERDO 10%	OFERTAS NIVEA 4-3	DESCUENTO ACUERDO 5%	DESCUENTO ACUERDO 8%	OFERTA PH 26-2	DESCUENTO GRUPO EN FACTURA	OFERTAS GRUPO 2000 AL 4-3	DESCUENTO 11% SCJ	DESCUENTO 12% SCJ	OFERTAS SCJ 22-1
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	15	881	LYSOFORM CONCENTRADO LAVANDA DP 420 ML	0		NO	0	0				12	128	5.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7408.462	7408.462	20	0	20	0	20	0	0	103.92	0	103.92	9405.53	14	8088.75	188110.56	26335.48	161775.08	33972.77	0	0	0	4853.25	0	0	4853.25	0	205454.35	0	0	0	0	26335.47	0	26335.47		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	16	878	LYSOFORM CONCENTRADO ORIGINAL DP 420 ML	0		NO	0	0				12	128	5.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	6888.337	6888.337	20	0	20	0	20	0	0	103.92	0	103.92	7736.13	14	6653.07	154722.6	21661.16	133061.44	27942.9	0	0	0	3991.84	0	0	3991.84	0	168988.03	0	0	0	0	21661.16	0	21661.16		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	17	822	MR MUSCULO ANTIGRASA COCINA DP 900  ML	0		NO	0	0				12	70	10.98	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13776.115	13776.115	5	0	5	0	5	0	0	54.9	0	54.9	17489.68	14	15041.12	87448.38	12242.77	75205.6	15793.18	0	0	0	2256.17	0	0	2256.16	0	95511.11	0	0	0	0	12242.77	0	12242.77		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	18	86	MR MUSCULO BANO DOYPACK 12X450 ML	0		NO	0	0				15	88	7.05	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	9802.364	9802.364	40	0	40	0	40	0	0	282	0	282	12444.74	14	10702.47	497789.48	69690.53	428098.95	89900.78	0	0	0	12842.97	0	0	12842.96	0	543685.67	0	0	0	0	69690.52	0	69690.52		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	19	88	MR MUSCULO EXTRA POWER DP 450  ML	0		NO	0	0				15	88	4.5	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	10834.546	10834.546	80	0	80	0	80	0	0	400	0	400	12168.03	14	10464.51	973442.56	136281.96	837160.6	175803.73	0	0	0	25114.82	0	0	25114.81	0	1063193.96	0	0	0	0	136281.95	0	136281.95		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	20	808	MR MUSCULO EXTRA POWER DP 12X900ML	0		NO	0	0				12	70	10.98	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	16966.511	16966.511	4	0	4	0	4	0	0	43.92	0	43.92	21540.09	14	18524.48	86160.36	12062.45	74097.91	15560.56	0	0	0	2222.94	0	0	2222.93	0	94104.35	0	0	0	0	12062.45	0	12062.45		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	21	810	MR MUSCULO MULTI GATILLO 500CM3/12 AR	0		NO	0	0				12	64	7.3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	18207.125	18207.125	10	0	10	0	10	0	0	50	0	50	26101.1	14	22446.95	261011	36541.54	224469.46	47138.59	0	0	0	6734.08	0	0	6734.08	0	285076.21	0	0	0	0	36541.54	0	36541.54		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	22	85	MR MUSCULO MULTI LAVANDA DP 450  ML	0		NO	0	0				15	88	6.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8819.655	8819.655	10	0	10	0	10	0	0	68.85	0	68.85	11197.12	14	9629.53	111971.23	15675.97	96295.26	20222	0	0	0	2888.86	0	0	2888.85	0	122294.98	0	0	0	0	15675.97	0	15675.97		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	23	1037	OFF AERO EXTRA DURACION 170 ML	0		NO	0	0				12	279	2.32	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	28731.69	28731.69	60	0	60	0	60	0	0	138.96	0	138.96	41948.27	14	36075.51	2516896.02	352365.44	2164530.58	454551.42	0	0	0	64935.92	0	0	64935.91	0	2748953.84	0	0	0	0	352365.44	0	352365.44		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	24	1038	OFF AERO FAMILY 170 ML	0		NO	0	0				12	279	2.15	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	19330.372	19330.372	60	0	60	0	60	0	0	128.88	0	128.88	28222.34	14	24271.21	1693340.58	237067.68	1456272.9	305817.31	0	0	0	43688.19	0	0	43688.18	0	1849466.58	0	0	0	0	237067.68	0	237067.68		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	25	1073	OFF CREMA FAMILY 60G/12 AR	0		NO	0	1073	OFF CREMA FAMILY 60G/12 AR			12	649	1	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8252	8252	20	0	20	0	20	0	0	20	0	20	12047.92	14	10361.21	240958.4	33734.18	207224.22	43517.09	0	0	0	6216.73	0	0	6216.72	0	263174.76	0	0	0	0	33734.17	0	33734.17		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	26	1067	RAID AERO MMM SIN OLOR 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	27468.996	27468.996	20	0	20	0	20	0	0	7.6	0	7.6	34873.68	14	29991.37	697473.62	97646.31	599827.31	125963.74	0	0	0	17994.82	0	0	17994.81	0	761780.68	0	0	0	0	97646.3	0	97646.3		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	27	1123	RAID CEBOS 6 X 2,6 GR	0		NO	0	0				12	108	1	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	32992.366	32992.366	8	0	8	0	8	0	0	7.968	0	7.968	41885.96	14	36021.93	335087.69	46912.28	288175.41	60516.84	0	0	0	8645.26	0	0	8645.26	0	365982.77	0	0	0	0	46912.27	0	46912.27		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	28	1049	RAID ESSENTIALS CASA Y JARDIN 360  ML	0		NO	0	0				12	140	4.49	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	34267.197	34267.197	4	0	4	0	4	0	0	17.952	0	17.952	43504.44	14	37413.82	174017.75	24362.49	149655.27	31427.61	0	0	0	4489.66	0	0	4489.65	0	190062.19	0	0	0	0	24362.48	0	24362.48		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	29	1048	RAID ESSENTIALS CUCARACHAS Y HORMIGAS 360  ML	0		NO	0	0				12	140	4.49	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	34267.197	34267.197	4	0	4	0	4	0	0	17.952	0	17.952	43504.44	14	37413.82	174017.75	24362.49	149655.27	31427.61	0	0	0	4489.66	0	0	4489.65	0	190062.19	0	0	0	0	24362.48	0	24362.48		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	30	1064	RAID ESSENTIALS MMM 360 ML. X 12	0		NO	0	0				12	140	.36	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	34267.197	34267.197	4	0	4	0	4	0	0	1.44	0	1.44	43504.44	14	37413.82	174017.75	24362.49	149655.27	31427.61	0	0	0	4489.66	0	0	4489.65	0	190062.19	0	0	0	0	24362.48	0	24362.48		X											
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3966	ELECTRÓNICO	SI		="74109892692731"	SI	SI	SI	NO	0		08/03/2024	08/03/2024	RHEIDEL	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	3	NACHO FICC	117	HEIDEL ROMINA	117	HEIDEL ROMINA	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	08/03/2024	CAJA			0		0					136666	BORCAS SRL (P0)	INT CASARES 1738	1418	SAN ANDRES	B	BUENOS AIRES	0		3	14% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	31	98914	NIVEA CREMA BODY MILK RAPIDA AB 250	0		NO	0	0				12	280	1.5	NO	0		0		0		1004	BDF	SI		0	1	4110101	VENTA DE MERCADERIAS	0	166 - BEIERSDORF SA	05/10/23	26685.28	26685.28	3	0	3	0	3	0	0	4.5	0	4.5	38960.51	0	38960.51	116881.53	0	116881.53	24545.12	0	0	0	3506.45	0	0	3506.44	0	148439.54	0	0	0	0	0	0	0													
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	B	9	9427	ELECTRÓNICO	SI		="74109892695174"	SI	SI	NO	NO	0		08/03/2024	08/03/2024	CAJAT	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	12	MENDIZABAL JUAN IGNACIO	12	MENDIZABAL JUAN IGNACIO	0		0		CF	CONSUMIDOR FINAL	2	CONTADO		19173	08/03/2024	DISP.MOVIL	CAR	0000 - 00002258	13	CAJA T	1141	08/03/2024				111111	CONSUMIDOR FINAL	AV ROSAS CASTILLO 2290	297	HURLINGHAM	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	1	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE	0		NO	0	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE			1	0	0	NO	0		0		0		1064	E FE C 40	SI		0	1	4110101	VENTA DE MERCADERIAS	0					30	0	30	0	30	0	0	0	0	0	1430	0	1430	42900	0	42900	9009	0	0	0	0	0	0	0	0	51909	0	0	0	0	0	0	0													
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	B	9	9428	ELECTRÓNICO	SI		="74109892695352"	SI	SI	NO	NO	0		08/03/2024	08/03/2024	CAJAT	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	12	MENDIZABAL JUAN IGNACIO	12	MENDIZABAL JUAN IGNACIO	0		0		CF	CONSUMIDOR FINAL	2	CONTADO		19174	08/03/2024	DISP.MOVIL	CAR	0000 - 00002258	13	CAJA T	1141	08/03/2024				111111	CONSUMIDOR FINAL	AV ROSAS CASTILLO 2290	297	HURLINGHAM	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	1	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE	0		NO	0	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE			1	0	0	NO	0		0		0		1064	E FE C 40	SI		0	1	4110101	VENTA DE MERCADERIAS	0					35	0	35	0	35	0	0	0	0	0	1430	0	1430	50050	0	50050	10510.5	0	0	0	0	0	0	0	0	60560.5	0	0	0	0	0	0	0													
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	B	9	9429	ELECTRÓNICO	SI		="74109892695496"	SI	SI	NO	NO	0		08/03/2024	08/03/2024	CAJAT	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	12	MENDIZABAL JUAN IGNACIO	12	MENDIZABAL JUAN IGNACIO	0		0		CF	CONSUMIDOR FINAL	2	CONTADO		19175	08/03/2024	DISP.MOVIL	CAR	0000 - 00002258	13	CAJA T	1141	08/03/2024				111111	CONSUMIDOR FINAL	AV ROSAS CASTILLO 2290	297	HURLINGHAM	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	1	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE	0		NO	0	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE			1	0	0	NO	0		0		0		1064	E FE C 40	SI		0	1	4110101	VENTA DE MERCADERIAS	0					20	0	20	0	20	0	0	0	0	0	1430	0	1430	28600	0	28600	6006	0	0	0	0	0	0	0	0	34606	0	0	0	0	0	0	0													
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	B	9	9430	ELECTRÓNICO	SI		="74109892695645"	SI	SI	NO	NO	0		08/03/2024	08/03/2024	CAJAT	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	12	MENDIZABAL JUAN IGNACIO	12	MENDIZABAL JUAN IGNACIO	0		0		CF	CONSUMIDOR FINAL	2	CONTADO		19176	08/03/2024	DISP.MOVIL	CAR	0000 - 00002258	13	CAJA T	1141	08/03/2024				111111	CONSUMIDOR FINAL	AV ROSAS CASTILLO 2290	297	HURLINGHAM	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	1	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE	0		NO	0	111111	ARTICULOS VARIOS DE LIMP SEGUN DETALLE			1	0	0	NO	0		0		0		1064	E FE C 40	SI		0	1	4110101	VENTA DE MERCADERIAS	0					25	0	25	0	25	0	0	0	0	0	1430	0	1430	35750	0	35750	7507.5	0	0	0	0	0	0	0	0	43257.5	0	0	0	0	0	0	0													
