Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	OFERTAS SCJ 27-2	OFERTAS SCJ 23-1 - COPIA 	DESCUENTO ACUERDO 5%	DESCUENTO 12% SCJ	OFERTAS NIVEA 4-3	DESCUENTO 11% SCJ	DESCUENTO ACUERDO 8%	OFERTA PH 26-2	DESCUENTO ACUERDO 10%	OFERTAS GRUPO 2000 AL 4-3	DESCUENTO GRUPO EN FACTURA	DESCUENTO 14% SCJ	OFERTAS SCJ 22-1
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3772	ELECTRÓNICO	SI		="74109587524055"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18532	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	9	938	GLD ARSL MORNING FRESHNESS 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	5	0	5	0	5	0	0	15	0	15	8788.92	16.58	7331.72	43944.6	7286.01	36658.58	7698.3	0	0	0	1099.76	0	0	0	0	45456.64	0	0	0	0	7286.01	0	7286.01												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3772	ELECTRÓNICO	SI		="74109587524055"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18532	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	10	939	GLD ARSL POTPOURRI 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	5	0	5	0	5	0	0	15	0	15	8788.92	25	6591.69	43944.6	10986.15	32958.45	6921.27	0	0	0	988.75	0	0	0	0	40868.48	0	0	0	0	10986.14	0	10986.14											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3772	ELECTRÓNICO	SI		="74109587524055"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18532	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	11	934	GLD ARSL VANILLA 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	5	0	5	0	5	0	0	15	0	15	8788.92	25	6591.69	43944.6	10986.15	32958.45	6921.27	0	0	0	988.75	0	0	0	0	40868.48	0	0	0	0	10986.14	0	10986.14											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	1	574	LYSOFORM AERO LAVANDA 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.511	14227.511	5	0	5	0	5	0	0	21.12	0	21.12	20305.15	23	15634.97	101525.75	23350.92	78174.83	16416.71	0	0	0	2345.24	0	0	0	0	96936.79	0	0	0	0	23350.92	0	23350.92											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	2	927	LYSOFORM AERO ORIGINAL 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.513	14227.513	10	0	10	0	10	0	0	4	0	4	20305.15	23	15634.97	203051.5	46701.85	156349.66	32833.43	0	0	0	4690.49	0	0	0	0	193873.58	0	0	0	0	46701.84	0	46701.84											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	3	794	GLADE PASTILLAS LAVANDA 25 GR	0		NO	0	0				24	240	.91	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8550.015	8550.015	1	0	1	0	1	0	0	.912	0	.912	12202.37	16.58	10179.22	12202.37	2023.15	10179.22	2137.64	0	0	0	305.38	0	0	0	0	12622.23	0	0	0	0	2023.15	0	2023.15												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	4	795	GLADE PASTILLAS PINO 25 GR	0		NO	0	0				24	240	.91	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8550.015	8550.015	1	0	1	0	1	0	0	.912	0	.912	12202.37	16.58	10179.22	12202.37	2023.15	10179.22	2137.64	0	0	0	305.38	0	0	0	0	12622.23	0	0	0	0	2023.15	0	2023.15												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	5	796	GLADE PASTILLAS MANANA DE CAMPO 25 GR	0		NO	0	0				24	240	.91	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8550.015	8550.015	1	0	1	0	1	0	0	.912	0	.912	12202.37	16.58	10179.22	12202.37	2023.15	10179.22	2137.64	0	0	0	305.38	0	0	0	0	12622.23	0	0	0	0	2023.15	0	2023.15												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	6	89	MR MUSCULO ANTIGRASA COCINA DP 450  ML	0		NO	0	0				15	88	7.05	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	10293.575	10293.575	5	0	5	0	5	0	0	35.25	0	35.25	14052	16.58	11722.18	70260	11649.11	58610.89	12308.29	0	0	0	1758.33	0	0	0	0	72677.5	0	0	0	0	11649.1	0	11649.1												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3773	ELECTRÓNICO	SI		="74109587524217"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18533	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	7	805	MR MUSCULO EXTRA POWER GAT 500  ML	0		NO	0	0				12	64	6.98	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	26505.117	26505.117	2	0	2	0	2	0	0	13.968	0	13.968	36182.77	16.58	30183.66	72365.53	11998.21	60367.33	12677.14	0	0	0	1811.02	0	0	0	0	74855.49	0	0	0	0	11998.2	0	11998.2												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3774	ELECTRÓNICO	SI		="74109587524335"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18534	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	1	720	MR MUSCULO BANO GATILLO12X500ML AR	0		NO	0	0				12	64	6	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17463.379	17463.379	2	0	2	0	2	0	0	10	0	10	26919.23	16.58	22456.02	53838.47	8926.42	44912.05	9431.53	0	0	0	1347.36	0	0	0	0	55690.94	0	0	0	0	8926.41	0	8926.41												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3774	ELECTRÓNICO	SI		="74109587524335"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18534	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	2	108	BLEM AERO LAVANDA 360 ML/12 AR	0		NO	0	0				12	140	4.73	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17758.087	17758.087	2	0	2	0	2	0	0	9.456	0	9.456	25343.9	16.58	21141.88	50687.8	8404.04	42283.76	8879.59	0	0	0	1268.51	0	0	0	0	52431.86	0	0	0	0	8404.03	0	8404.03												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3774	ELECTRÓNICO	SI		="74109587524335"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18534	05/03/2024	PREVENTA	CAR	0000 - 00002178	5	FORD OSCAR	0					137282	GRUPO 2000 A.C.E. (FP0)	EL CALLAO 381 381	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	3	100	BLEM AERO ORIGINAL 360 ML/12 AR	0		NO	0	0				12	140	4.73	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17758.087	17758.087	2	0	2	0	2	0	0	9.456	0	9.456	25343.9	16.58	21141.88	50687.8	8404.04	42283.76	8879.59	0	0	0	1268.51	0	0	0	0	52431.86	0	0	0	0	8404.03	0	8404.03												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3775	ELECTRÓNICO	SI		="74109587524482"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18526	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	1	1220	FUYI MATA MOSCAS Y MOSQUITOS AERO 360  ML	0		NO	0	0				12	112	4.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	16743.041	16743.041	5	0	5	0	5	0	0	21.9	0	21.9	22856.32	16.58	19066.74	114281.61	18947.89	95333.71	20020.08	0	0	0	2860.01	0	0	0	0	118213.8	0	0	0	0	18947.89	0	18947.89												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3775	ELECTRÓNICO	SI		="74109587524482"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18526	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	2	1066	RAID AERO MMM 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	24929.446	24929.446	5	0	5	0	5	0	0	1.9	0	1.9	34031.78	27	24843.2	170158.91	45942.91	124216	26085.36	0	0	0	3726.48	0	0	0	0	154027.84	0	0	0	0	45942.9	0	45942.9											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3775	ELECTRÓNICO	SI		="74109587524482"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18526	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	3	1112	RAID MAX MMM 360 ML/12	0		NO	0	0				12	140	3.74	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	32992.366	32992.366	1	0	1	0	1	0	0	3.744	0	3.744	45038.67	16.58	37571.26	45038.67	7467.41	37571.26	7889.96	0	0	0	1127.14	0	0	0	0	46588.36	0	0	0	0	7467.41	0	7467.41												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3776	ELECTRÓNICO	SI		="74109587524615"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18527	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	1	1067	RAID AERO MMM SIN OLOR 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	27468.996	27468.996	5	0	5	0	5	0	0	1.9	0	1.9	37498.58	16.58	31281.32	187492.91	31086.32	156406.59	32845.38	0	0	0	4692.2	0	0	0	0	193944.17	0	0	0	0	31086.32	0	31086.32												X		
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3776	ELECTRÓNICO	SI		="74109587524615"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18527	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	2	940	GLD ARSL LAVANDER 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	1	0	1	0	1	0	0	3	0	3	8788.92	25	6591.69	8788.92	2197.23	6591.69	1384.25	0	0	0	197.75	0	0	0	0	8173.7	0	0	0	0	2197.22	0	2197.22											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3776	ELECTRÓNICO	SI		="74109587524615"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18527	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	3	933	GLD ARSL I LOVE YOU 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	1	0	1	0	1	0	0	3	0	3	8788.92	25	6591.69	8788.92	2197.23	6591.69	1384.25	0	0	0	197.75	0	0	0	0	8173.7	0	0	0	0	2197.22	0	2197.22											X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3776	ELECTRÓNICO	SI		="74109587524615"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	05/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	138	PABLO BARCO	138	PABLO BARCO	0		0		RI	RESP. INSCRIPTO	2	CONTADO		18527	05/03/2024	PREVENTA	CAR	0000 - 00002179	5	FORD OSCAR	0					160025	GRUPO 2000 A.C.E.	CURA BROCHERO 801 801	1868	GRAND BOURG	B	BUENOS AIRES	0		8	14% + 3% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	12	SUCURSALES	4	939	GLD ARSL POTPOURRI 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	1	0	1	0	1	0	0	3	0	3	8788.92	25	6591.69	8788.92	2197.23	6591.69	1384.25	0	0	0	197.75	0	0	0	0	8173.7	0	0	0	0	2197.22	0	2197.22											X			
